gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000171119.2,84.46687122506259,3.5934727542729124,0.40145387340481026,8.951147298183859,3.518065593539382e-19,3.1581363639994606e-18,NRTN
ENSG00000171130.18,2846.391775843817,2.0393699591823635,0.14519614297187258,14.04562075438485,8.194717346422546e-45,1.5576726851885597e-43,ATP6V0E2
ENSG00000171135.15,638.5952051585055,2.054533895673432,0.15573814456380558,13.192233035957956,9.726092294587073e-40,1.6267025201974737e-38,JAGN1
ENSG00000171148.13,1259.794283662466,2.8341898495348863,0.12380706109714905,22.891988747806163,5.583516560640004e-116,3.1961628832206585e-114,TADA3
ENSG00000171159.5,997.8557436878399,5.808157782699407,0.19650842573283275,29.556787506893027,5.372255284513895e-192,5.603992289469581e-190,C9orf16
ENSG00000171169.9,111.29043591720183,1.1267335762351365,0.31247801465062996,3.6058011233042917,3.111914015216254e-4,9.849295040442352e-4,NAIF1
ENSG00000171202.7,607.6994483448259,2.1949241039198677,0.16622966578364815,13.204166016772323,8.301401014846382e-40,1.3938718092118394e-38,TMEM126A
ENSG00000171204.12,318.77158841440774,1.2180831080243641,0.19176095935045245,6.352091229363627,2.1240728246335064e-10,1.2269051171884607e-9,TMEM126B
ENSG00000171206.14,575.3245598845144,1.0124393444399367,0.1708758681242377,5.924998980568915,3.1229932734355566e-9,1.653921327084976e-8,TRIM8
ENSG00000171208.10,357.35434655396836,1.8348334486151594,0.20628939748337302,8.894463171637542,5.870237310957716e-19,5.228895109058379e-18,NETO2
ENSG00000171222.10,432.93554662260266,2.106717911472008,0.19518678685869348,10.793342855718905,3.70078331231644e-27,4.3465692743871945e-26,SCAND1
ENSG00000171227.7,877.3448891879601,1.8788589982215131,0.16103135640433397,11.667659269439936,1.864837332705054e-31,2.5273653266873655e-30,TMEM37
ENSG00000171307.19,1409.063486516907,2.946621361943877,0.12686677038346256,23.226108405199675,2.4809874865687385e-119,1.482550965526844e-117,ZDHHC16
ENSG00000171311.13,347.8192863234394,2.015650620179551,0.18963908856098105,10.62887738743477,2.1872944864597832e-26,2.50413852143912e-25,EXOSC1
ENSG00000171345.13,932.2359108224027,2.0900646371306046,0.1321994518490886,15.809934216039744,2.65744176596681e-56,6.249685120935927e-55,KRT19
ENSG00000171368.12,51.58303556556235,1.3459387192946246,0.4457688264064584,3.019364835681395,0.00253305292597151,0.006772150249842389,TPPP
ENSG00000171421.13,627.2230493622747,3.33455318941696,0.1582824851749743,21.067101554102834,1.5939425860110442e-98,7.34145432923056e-97,MRPL36
ENSG00000171425.10,415.7164357942247,3.5644304266990274,0.20212123396767825,17.635111149524374,1.3243550060217159e-69,4.004903047502842e-68,ZNF581
ENSG00000171433.12,5.916929929839737,3.184448551839216,1.3998802065690419,2.274800755733208,0.022917884888802337,0.0484613390168784,GLOD5
ENSG00000171443.7,85.55482972838392,3.2825730799058954,0.39903431773269393,8.226292662138482,1.930968810632872e-16,1.5452912123156088e-15,ZNF524
ENSG00000171462.15,54.25138325315924,1.1730673937736718,0.4425519845280386,2.6506883593001946,0.008032792228243907,0.01916373684988175,DLK2
ENSG00000171466.10,1615.6867742085883,1.4499638283627183,0.11284755784808444,12.848872018255477,8.727352029973608e-38,1.3875701809524689e-36,ZNF562
ENSG00000171490.13,3764.4181533495957,1.7203057367098051,0.09901396966123518,17.374373965569017,1.2900648267224791e-67,3.7753627353291866e-66,RSL1D1
ENSG00000171530.14,1100.3153756778033,2.4670345084442533,0.13473868948646442,18.309770696501296,6.916040070289883e-75,2.2359871233729864e-73,TBCA
ENSG00000171532.5,197.06458725621795,3.255629535552991,0.26127652987475664,12.460474490814704,1.2263875871107234e-35,1.8524516439415154e-34,NEUROD2
ENSG00000171552.13,1926.841724008382,1.2389724650307221,0.10063909256609652,12.311045672604857,7.899304563098178e-35,1.1632532218889977e-33,BCL2L1
ENSG00000171612.7,7016.793628307274,4.35157476332322,0.08782831969801226,49.546373860795896,0,0,SLC25A33
ENSG00000171621.14,66.26488447388573,1.1625664757017613,0.3918440779735698,2.9669109246565606,0.0030080809324795964,0.007919093119642468,SPSB1
ENSG00000171681.12,596.8806757485626,1.1421218390998422,0.1526517009345561,7.481880857583668,7.326635499920074e-14,5.169569021838492e-13,ATF7IP
ENSG00000171700.14,177.40497803099908,2.7115265568979403,0.30558506620003933,8.873229934354663,7.105441692651649e-19,6.317870905690676e-18,RGS19
ENSG00000171703.17,472.85956158935585,2.9521121273917115,0.18927722734444383,15.596763376185253,7.657932276954724e-55,1.7447730327813587e-53,TCEA2
ENSG00000171720.10,1409.013368891931,2.626437892538889,0.13367042228733655,19.648609225555713,5.941871679940967e-86,2.2574588115999073e-84,HDAC3
ENSG00000171735.19,451.20082090529445,1.6686271022373738,0.17942601750899567,9.299805710471814,1.4070255694851826e-20,1.3275616608650298e-19,CAMTA1
ENSG00000171792.11,585.4881742197206,3.0432381541105538,0.2192754689490301,13.878607437013143,8.538675978487742e-44,1.582853755070997e-42,RHNO1
ENSG00000171813.14,61.69943828330244,1.033640563019696,0.41922665544812365,2.4655888398002923,0.013678824945453864,0.030756039145099345,PWWP2B
ENSG00000171847.11,7.510360932872467,3.582218842036967,1.3231926972626133,2.707254090388927,0.006784231082675127,0.0164778768581152,FAM90A1
ENSG00000171858.18,7873.58613486443,3.588821202371871,0.08995231776618796,39.89692863390417,0,0,RPS21
ENSG00000171863.15,29000.920934011472,3.4700759524824836,0.0845219350787675,41.05533018439128,0,0,RPS7
ENSG00000171865.10,1161.4410607821699,1.3888010153482209,0.1261145236273192,11.01222107813898,3.3367470058263268e-28,4.074042898059892e-27,RNASEH1
ENSG00000171970.13,207.43111983429532,2.0775452213425623,0.2612765259228854,7.9515188515471165,1.8423857873705853e-15,1.4067162892706093e-14,ZNF57
ENSG00000172086.9,94.09891565038609,1.7565126822734622,0.3426356643426683,5.1264735842465665,2.9521945518862286e-7,1.337512114018915e-6,KRCC1
ENSG00000172113.9,470.22740200895254,1.2231341444539139,0.17018873462593062,7.186927778400395,6.626543898131084e-13,4.447107626591535e-12,NME6
ENSG00000172183.15,82.3100466002537,1.2394424525083625,0.420926412772615,2.9445585140267996,0.0032341578489753584,0.008454048518521285,ISG20
ENSG00000172216.6,232.27803365836994,2.0967131493386146,0.22740531471927017,9.220158956825562,2.9666010737084746e-20,2.760774104590746e-19,CEBPB
ENSG00000172239.14,2103.859664041428,2.3010263555820876,0.10261856777138022,22.423099498995658,2.342895731635772e-111,1.2729875211199952e-109,PAIP1
ENSG00000172250.16,76.48803379784263,1.339360997570743,0.38044162505961704,3.52054273073,4.306645956434693e-4,0.00132919965612105,SERHL
ENSG00000172301.11,1118.892395901197,3.841567847949958,0.14152609259947424,27.1438840526869,2.989985567009937e-162,2.465955589673375e-160,COPRS
ENSG00000172318.5,291.7378225291189,5.53033448062006,0.31476663561154655,17.56963367440584,4.2088128983238223e-69,1.2575193667666527e-67,B3GALT1
ENSG00000172331.12,66.55487739982627,1.3950583320259087,0.41978766630668213,3.3232475463124445,8.897591817922681e-4,0.002604890512859077,BPGM
ENSG00000172336.5,956.0084182139291,3.7815842291916355,0.2178130851581322,17.361602616510424,1.6116131810301565e-67,4.701436764873908e-66,POP7
ENSG00000172340.14,966.9257278076627,1.4670888704544185,0.1250351827092547,11.733408458848354,8.592744667505474e-32,1.1725140832077433e-30,SUCLG2
ENSG00000172354.10,1257.716784141788,3.2970340070870474,0.1295668857265818,25.44657910544061,7.702639996281937e-143,5.464493749021058e-141,GNB2
ENSG00000172366.20,1786.0390588473033,3.520337964320233,0.1321166985013159,26.64567011024098,2.008895635021934e-156,1.6037951339009774e-154,MCRIP2
ENSG00000172428.11,641.0302063893995,3.5212930084706686,0.17179242925231292,20.49737013322582,2.272472321931497e-93,9.74688773266263e-92,COPS9
ENSG00000172456.17,620.8352948294502,2.4938554790213145,0.16063451982833843,15.525028379244793,2.349001588756741e-54,5.303499967134187e-53,FGGY
ENSG00000172458.4,64.95989939045192,2.554945800240896,0.46090475124697,5.543327104631778,2.9677770368341746e-8,1.4644685829692023e-7,IL17D
