gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000275413.1,13.666442657246982,-6.480892945394492,1.6626188088931515,-3.898002904050503,9.698925364942413e-5,3.32341109735202e-4,AC002553.2
ENSG00000258332.3,13.65334278795568,-6.479597117885167,1.662597005986527,-3.897274621904182,9.728128431427814e-5,3.332654868750268e-4,LINC02394
ENSG00000274578.1,13.630770120503783,-6.476416033875425,1.6735278340467334,-3.869918325896556,1.0887182031141676e-4,3.710193006810694e-4,AC006249.1
ENSG00000287466.1,36.83084522862371,-6.458161999930224,1.5024713701152452,-4.298359441907275,1.7206696366965757e-5,6.528121604793066e-5,AL355531.1
ENSG00000251339.6,13.437899152264947,-6.456129176794637,1.6705037711539161,-3.8647797678032214,1.1118947895216925e-4,3.7827166146250484e-4,AC017091.1
ENSG00000267298.1,13.437899152264947,-6.456129176794637,1.6705037711539161,-3.8647797678032214,1.1118947895216925e-4,3.7827166146250484e-4,AC006116.5
ENSG00000271730.1,13.333100197934522,-6.445537917973238,1.6678093387799753,-3.864673118264366,1.1123807085041272e-4,3.783509844489498e-4,AL390208.1
ENSG00000234650.6,13.218828445443505,-6.43289622095126,1.6695139592118724,-3.853155096701341,1.1660547593823797e-4,3.9543891466232084e-4,PCCA-AS1
ENSG00000271141.1,13.11765656224379,-6.421496821910342,1.6733258164943783,-3.8375651404000886,1.242602782053313e-4,4.1978156272976853e-4,AC010680.4
ENSG00000232542.1,13.065257085078578,-6.416084294962577,1.6719506969280997,-3.837484147559462,1.2430125586356094e-4,4.198726162747701e-4,DPYD-IT1
ENSG00000237243.1,13.052157215787274,-6.414728971974325,1.67217641341787,-3.836155635554531,1.2497522633354657e-4,4.2195876011883577e-4,CREB3L2-AS1
ENSG00000250582.1,13.012857607913364,-6.41065316726643,1.6742402194260209,-3.82899245453809,1.2866895137379883e-4,4.3340358530926976e-4,SMAD1-AS2
ENSG00000260808.1,12.964085201878863,-6.404549590616476,1.6754252710369424,-3.8226411534622593,1.3202985348631323e-4,4.4402491054518597e-4,AP003096.1
ENSG00000261096.1,12.964085201878863,-6.404549590616476,1.6754252710369424,-3.8226411534622593,1.3202985348631323e-4,4.4402491054518597e-4,AC073476.3
ENSG00000251175.5,12.924785594004952,-6.400444297491935,1.6743858945470678,-3.822562241079615,1.320721269781214e-4,4.4411718942727156e-4,AC008243.1
ENSG00000224138.1,12.797413972222632,-6.386017387578772,1.6771589438983834,-3.8076399442113287,1.4029934592968123e-4,4.7004048997793157e-4,AC000123.1
ENSG00000270589.1,12.70934195831422,-6.37564507972094,1.6837396344048023,-3.7865979688568143,1.5272389820246678e-4,5.090456540175295e-4,AL158163.1
ENSG00000237705.1,12.643842611857705,-6.368646539710161,1.6795827075961427,-3.791802875146955,1.495576074796439e-4,4.987697062187345e-4,AC008937.2
ENSG00000255411.3,69.7277371758595,-6.3676133739844385,1.0834986667005475,-5.876900055054974,4.180204121872831e-9,2.1894148180655844e-8,LINC02548
ENSG00000230968.1,12.46407151291017,-6.348226807128744,1.6824121586948313,-3.7732887118775476,1.6110966614358608e-4,5.352681372774032e-4,AC084149.1
ENSG00000249028.2,12.41167203574496,-6.342530289908687,1.6860167190507607,-3.7618430578076216,1.6866587582178735e-4,5.580812323555117e-4,AC004672.1
ENSG00000253385.1,12.402199237584366,-6.340431169054017,1.6878283128625222,-3.7565616838722033,1.722638258055979e-4,5.686170750708664e-4,AP003696.1
ENSG00000286665.1,12.402199237584366,-6.340431169054017,1.6878283128625222,-3.7565616838722033,1.722638258055979e-4,5.686170750708664e-4,AP000648.9
ENSG00000260555.1,12.349799760419153,-6.334699221300873,1.6848945778662963,-3.759700639147976,1.7011679808443298e-4,5.625090237521267e-4,AC092681.2
ENSG00000257953.1,12.261727746510743,-6.323947293531524,1.6912798249331902,-3.739149016208087,1.8464425387579853e-4,6.065927436117258e-4,AC083805.2
ENSG00000249614.2,435.00264097920234,-6.317556610093938,0.4320253327641775,-14.623116125327766,2.0003134482289922e-48,4.062780462217067e-47,LINC02503
ENSG00000287613.1,12.143828922889014,-6.31087699379664,1.6892603640901303,-3.7358817669269153,1.8705854925522543e-4,6.141198429216952e-4,AC069549.2
ENSG00000250775.2,12.029557170397997,-6.296993769812953,1.6905280458792347,-3.7248679696040887,1.954174728747848e-4,6.389001095255333e-4,AC093730.1
ENSG00000286303.1,12.033184241528707,-6.29635960924079,1.70756080357466,-3.687341379621621,2.2660926042918745e-4,7.339855067325558e-4,AC007528.1
ENSG00000234377.7,11.96768489507219,-6.288918883453663,1.6970852374798382,-3.705717747443653,2.1079294254871094e-4,6.858804329244911e-4,OBI1-AS1
ENSG00000269940.1,11.96768489507219,-6.288918883453663,1.6970852374798382,-3.705717747443653,2.1079294254871094e-4,6.858804329244911e-4,AL049840.4
ENSG00000273284.1,11.941485156489584,-6.285947323799929,1.6947442557811085,-3.709083127060214,2.080111327861913e-4,6.77410779218209e-4,AP001033.2
ENSG00000235888.3,65.68973647146761,-6.279780371527498,1.0882905729902546,-5.770315876460075,7.912307568775664e-9,4.062402057863246e-8,AF064858.1
ENSG00000224394.1,32.485701803501954,-6.275155834118569,1.5125603132767316,-4.148697925654547,3.3437168037393894e-5,1.2204851703285764e-4,GPC6-AS2
ENSG00000187229.3,32.45912629925613,-6.264611428121767,1.5113079599079848,-4.145158759372368,3.395783546620515e-5,1.2378298772522218e-4,AC100800.1
ENSG00000287306.1,576.5453503396607,-6.251519920319995,0.36970143888018925,-16.90964454792385,3.8200513523163205e-64,1.046337579008655e-62,AC016821.1
ENSG00000264843.1,11.660542174342336,-6.251495373285644,1.7018155618761541,-3.6734270818359005,2.393189925879456e-4,7.718121297099984e-4,AP001180.4
ENSG00000277954.1,11.63434243575973,-6.248448711728597,1.6999473504999394,-3.675671902362731,2.3722424064725754e-4,7.65716368355536e-4,AC092376.2
